Pri_dMass,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal
0.633544,1479925024.6969044,1.97147,20.15851,57.988032
0.738495,5364456524.303412,10.7415,45.961122,52.744708
0.184314,3141939134.640167,14.237,31.15395,54.666495
0.409471,4263546456.826493,8.97593,43.708581,58.564835
0.713663,6627787051.610641,3.7459,51.99096,53.46358
0.878682,1866948656.001443,9.55126,22.615334,44.9909
0.48198,5815799412.291344,1.40621,51.364939,57.909503
0.353014,2474056702.57662,4.99604,25.556475,56.001282
0.394469,5593815162.569429,6.01689,49.933343,57.204109
0.521571,6868037018.870711,7.09044,61.165696,61.936997
0.68881,5432695070.603939,1.55992,47.014226,54.11154
0.776038,4786290174.730153,10.682,41.346303,50.252623
0.840166,6640603712.10178,1.45257,44.327595,45.604421
0.791338,2061953548.7410202,1.8329,23.594529,48.086422
0.69322,2819501489.6084137,3.47558,32.825331,54.651791
0.327378,6897682124.022192,5.99788,55.716203,56.196336
0.359453,2996595002.666625,3.50802,29.107812,55.175124
0.300231,1985679286.7974763,2.8307,11.838388,53.607091
0.100948,2655059151.136509,0.80385,1.184118,39.305258
0.153724,5208783828.90287,3.85573,39.460283,50.10017
0.796259,6691275368.265018,7.18304,47.666449,48.816832
0.784697,5605663533.988718,11.1988,44.409124,49.770894
0.274563,5388252516.147552,5.58337,45.757987,54.868272
0.46948,3508214484.4106717,3.93609,38.509225,59.437554
0.918832,1017178570.2026567,10.4112,15.788149,43.585244
0.324428,6255653420.466722,0.913958,46.530644,50.804601
0.560339,2266739277.448462,1.67313,27.810628,59.806633
0.898502,3260467806.3963227,3.61369,28.92119,43.742796
0.557221,5640862630.879937,1.9909,52.866558,60.081042
0.403806,5991285819.692613,11.669,53.947725,58.987845
0.303527,4093351635.0719066,2.02114,33.889747,52.684331
0.440808,5157976477.605402,12.781,51.102071,60.579976
0.385072,6659511711.336438,9.20693,56.223743,58.003049
0.421735,2326147872.898279,8.92159,29.537982,59.000537
0.990745,5973892695.908758,1.40524,34.717992,38.864811
0.934277,2596839161.271834,2.14031,24.084959,42.118841
0.331068,2117814624.8696868,5.52982,21.267962,56.016313
0.112952,6666048129.383994,1.90526,42.958245,45.092975
0.894713,6779333620.552187,7.63037,43.473162,44.254137
0.211429,4033218968.921139,1.40381,27.319797,48.062248
0.466896,4085901648.2032895,0.97424,38.480017,56.43612
0.865731,6664616584.293367,5.13395,44.056934,45.19756
0.952814,6509961372.436287,1.26517,38.79663,40.866175
0.951772,4578712988.184813,2.28199,32.108557,41.170394
0.63781,5142292462.697251,1.19841,47.698413,57.119424
0.550682,3218914114.320055,1.06686,35.032569,59.036784
0.409358,6390067040.829621,1.09026,50.251849,53.655797
0.559161,1228398227.4640887,6.80377,20.441444,62.009247
0.134309,5524328146.77424,0.986589,33.075198,43.523201
0.327752,3756453344.0594673,7.19824,37.448596,56.700609
0.455518,4166652371.184756,6.75782,44.168763,59.909052
0.585673,6718541228.291525,7.27247,60.470894,61.72856
0.910082,2181351045.9827,2.0062,22.330915,43.134761
0.356507,3882525342.6971426,4.67723,37.338987,55.874694
0.38645,1037252064.476983,3.62857,4.320058,55.794072
0.448196,4829480235.603198,5.49421,47.292456,59.136155
0.783738,1365197178.6407943,13.2922,21.407422,49.949815
0.81376,1384357485.1013412,1.1344,16.774896,46.6864
0.657023,2383252521.5609407,10.7529,32.895827,58.408684
0.73732,5370462879.372139,1.00396,43.710661,50.761588
0.408492,2921975217.4474096,1.39317,26.247835,54.207178
0.949856,1691827487.6514993,7.01368,19.420812,41.75013
0.10548,1507534124.9150212,14.4508,5.807275,54.598769
0.746759,5875313006.466897,2.04005,46.186321,50.777481
0.82599,2218365445.9750595,1.65661,23.942964,46.355637
0.694553,2771391817.6605873,0.882176,30.064313,53.18179
0.914266,1830253594.7440605,1.02497,19.378001,42.671417
0.892364,1061567103.6202829,1.4005,13.646675,43.472705
0.614601,5466028416.687822,14.2322,54.232494,61.5665
0.607949,1688286944.457038,6.22114,26.331853,60.802797
0.917874,5767023959.558964,2.56345,38.296056,42.968766
0.668343,5880023509.478572,1.69076,50.418956,55.538444
0.326754,1892444736.293286,0.971451,4.090322,51.036874
0.832244,1804162378.772516,5.35522,22.404317,46.795841
0.592034,3163532964.097666,1.45009,35.967247,59.279897
0.626714,4854194404.288349,4.43063,48.583174,59.404873
0.243992,6924871597.602778,3.12801,51.274118,51.820029
0.37324,3825042265.059141,2.61109,35.30611,54.675551
0.14124,3670711449.6648245,5.42978,28.301748,51.013876
0.662662,1054698532.4740059,1.15263,11.195829,55.489116
0.62752,3772730538.603442,0.962133,39.250872,57.418476
0.810795,1986932456.1534648,0.803869,21.551317,46.590028
0.516191,1013035798.1210661,1.01765,2.856753,58.367279
0.53007,2443117394.949209,11.2347,34.690512,62.805845
0.799826,4931159831.652565,2.44391,39.553041,47.877324
0.533984,4347771037.399161,2.38966,45.110626,60.215917
0.335994,4370722179.475906,4.07027,39.816133,55.24322
0.282347,1746747366.841732,1.88624,4.496095,51.827929
0.486784,4364081684.165689,5.81955,46.160444,60.875175
0.56186,5481749152.657105,4.48693,53.484392,61.349278
0.135159,5583791269.85112,2.15008,38.012689,47.023377
0.937123,2836220359.2127447,0.946295,24.629358,41.610801
0.954678,4013501927.720448,2.08217,29.700776,40.963141
0.27643,1014822566.209247,1.06951,0.682525,49.796529
0.330492,4674782262.01927,3.31019,40.863694,54.601886
0.83906,3240102700.865746,1.17779,29.462043,45.525608
0.309891,5902818690.141174,8.5584,50.98724,56.975457
0.452703,6691107703.005714,2.3265,55.856914,57.540994
0.259448,2377689942.9418697,4.56769,19.658923,53.665054
0.657637,3025270022.4560385,0.813615,32.764841,55.41786
0.211393,4756306904.092148,0.997587,31.995253,46.853798
0.246476,3615344338.3609486,13.6148,36.560268,56.47282
0.932553,1824258763.8583813,1.00732,18.944301,41.8718
0.167867,1446748465.2673094,1.80494,1.280656,47.746428
0.547953,1333305481.5870435,7.44211,21.926105,62.185918
0.182479,5932600479.411861,4.33285,44.606933,50.772221
0.180899,4654839341.125577,2.67613,34.240185,49.121887
0.920036,1327568211.2611647,1.31022,15.799943,42.565735
0.737097,5411674535.478349,1.359,44.256034,51.041551
0.136053,5042777081.069949,11.1098,42.612162,53.59011
0.506057,5766233021.395639,1.33612,51.815156,58.616485
0.338998,2626319613.174451,0.851876,14.962155,50.928019
0.673703,4234367823.9013333,2.45568,41.928238,55.581821
0.629989,4586072289.599027,4.15794,46.901106,59.130562
0.415436,2136408325.5813518,6.54946,25.973105,58.065794
0.397828,3768374850.9631786,0.851342,31.466389,52.575654
0.888483,5685352082.881213,10.0346,40.050705,44.627181
0.43684,5561857400.324904,5.05076,50.896072,58.417962
0.223888,2884531036.0472355,4.0369,22.861101,51.899737
0.583546,6983207181.485936,6.09336,61.427239,61.519225
0.55133,2763762409.806541,8.1072,36.780587,62.319512
0.963844,2754767616.2949142,9.2949,24.751219,41.021282
0.973961,3568378187.0324626,1.26716,26.765533,39.664173
0.135606,1426767692.997232,3.15629,1.687593,48.649569
0.351199,3864102245.9912386,1.18443,31.519524,52.121492
0.187807,3980159481.2154546,1.46214,25.040798,46.862372
0.375121,5287957070.661116,3.74204,46.388371,55.61827
0.987108,2674936958.5395155,0.937369,22.121538,38.882018
0.109415,5634402880.456956,6.09987,42.14424,50.658557
0.454268,5963284067.116975,2.46955,52.221833,57.746935
0.645743,6525463208.689628,3.10477,55.679428,57.768428
0.504852,6740006121.657481,1.38883,57.193173,58.658471
0.394698,4013379338.245985,1.27009,34.793831,53.461291
0.964688,4906243714.261789,6.51898,33.128915,40.829978
0.5914,6448252501.097646,1.00291,55.985335,58.761766
0.915856,4469391664.272522,3.31774,33.570808,43.169793
0.524798,4912375358.571547,7.77871,50.952041,62.134554
0.677751,5149121808.89756,1.35605,45.957146,54.672101
0.191242,4045297978.317574,2.39751,29.055896,48.779578
0.454393,4087319146.127165,0.963594,37.731764,55.736723
0.80995,4657535308.423296,2.19276,37.83818,47.315449
0.255005,2583963564.043226,7.60046,25.149339,55.050512
0.95831,2639243822.62412,13.5363,24.698608,41.503357
0.938137,3611084298.357171,7.16376,29.487882,42.440923
0.45365,3437858357.222472,10.0966,40.240479,60.652331
0.448751,6617445351.113907,0.856667,53.021169,55.163349
0.362244,2519738916.2108264,5.50114,26.902708,56.37169
0.97073,1703343344.3102689,1.66682,17.745168,39.947727
0.452513,2722949011.9865904,5.11234,32.205496,59.190087
0.622557,1716388119.1855755,9.69491,27.777247,60.638166
0.17501,6488739126.1372385,13.2039,51.732284,54.772627
0.442639,4718992693.930251,9.30197,47.802557,59.990529
0.522123,3148752474.22277,1.66243,34.851302,59.388473
0.875223,6694715282.5527725,1.00991,42.852343,43.916072
0.851965,3897690681.0127654,4.90724,33.620229,45.788475
0.708839,6659424741.129177,2.44847,51.992535,53.361324
0.671021,2318746549.7671146,7.62796,31.24154,56.99686
0.142158,2499525405.989109,2.25545,5.589061,47.543839
0.874312,6369619918.2653055,2.4519,42.253871,44.433955
0.293974,2948967966.268849,1.21896,19.441584,50.880188
0.566127,3963900733.6783648,5.05679,44.546757,61.502492
0.939206,4102107554.8249784,2.86712,30.954449,41.983063
0.59527,4332170449.595725,4.54806,46.470553,60.816562
0.44162,2538478649.959239,6.26686,30.842466,59.10622
0.735474,5777812142.471802,0.925332,45.573295,50.802483
0.996017,3853637022.0171666,5.24034,27.588067,39.11481
0.189424,3285754631.02762,2.67174,22.094795,49.081155
0.147412,4448253280.156403,0.840065,23.00331,43.595154
0.259214,4804428044.735391,3.98351,40.365035,53.232349
0.737185,6302450278.136596,1.28084,48.1119,50.984029
0.293534,2613865214.4842253,1.01905,12.259206,50.30585
0.824987,5702353060.256064,9.10863,42.652879,47.504066
0.993736,6920550433.434066,0.924559,38.24599,38.58633
0.321174,1490366857.3981223,6.21978,11.985679,56.226081
0.885963,4354332818.24032,3.18223,34.141871,44.125622
0.728063,2851872124.678788,7.27025,32.947017,53.119673
0.133337,6542485269.41438,1.86114,43.550006,46.31694
0.813162,5447024409.417653,1.78496,40.976032,47.022062
0.453272,5522812505.354619,14.0495,53.818114,61.310558
0.162074,2992016283.234997,1.64703,10.278507,47.08114
0.675848,6209468832.664574,8.12079,53.264896,56.715048
0.383458,4999858022.425476,0.831366,40.015733,52.013068
0.134649,2430416387.3218226,1.06096,2.171908,43.878111
0.714795,1063105289.8505573,1.51863,13.605212,52.540285
0.443356,6372939879.2015505,3.99632,54.925714,58.225956
0.159857,4018476839.970556,2.29819,27.069278,48.290609
0.919018,5467695792.834805,1.56715,36.895431,42.691336
0.148552,1360830926.3932238,3.06472,1.663436,49.05207
0.49019,3012604854.1284075,1.35598,31.725626,58.1631
0.172247,1825812547.253747,1.93962,2.497343,48.169365
0.371928,6018900803.883202,4.49456,50.828194,56.0143
0.763643,4227124948.7254033,1.17453,37.053537,49.280636
0.820526,1637243815.0469697,4.14002,21.054003,47.217132
0.87714,4201514987.1137214,1.91033,33.439125,44.188934
0.380068,4345744242.492551,6.18517,42.24115,56.95188
0.89962,2432691844.5386105,9.09894,25.370524,44.16501
0.684501,6797271076.985639,3.08242,54.232113,55.094192
0.356505,3221416542.5425634,0.983618,24.799348,51.727103
0.865401,5310505048.242043,3.19634,38.819259,44.945905
0.178901,5947281217.551832,1.34509,39.965515,46.645359
0.587315,4738705761.571104,4.35358,49.037578,60.955415
0.7338,1326897754.5738256,2.77229,18.802559,51.881146
0.52511,4807021810.147724,2.90215,48.237399,60.427442
0.467169,2025186902.5956893,1.13181,18.120437,56.764405
0.39219,2504962591.2692084,8.62736,29.904376,57.996362
0.557743,6617411707.7177105,0.915971,56.911688,58.835795
0.892447,4486269747.982109,5.2318,34.83104,44.145
0.116694,2174585541.532976,4.42334,4.74517,49.293324
0.240588,3386713154.790039,3.71019,28.186023,52.226474
0.779887,4901637690.110132,11.626,41.666378,50.081849
0.609818,5343855932.894009,9.48489,53.165505,61.280392
0.326907,4872581147.813019,0.990507,37.822149,51.096759
0.55554,5114102956.966735,3.70362,50.977572,61.066808
0.587047,5717654567.034817,4.48109,54.525194,61.002571
0.289254,4500399670.413279,2.92248,38.079512,53.403822
0.221048,2065679428.6075497,6.73022,16.391135,53.450654
0.18917,4490034637.617296,13.9524,40.912597,54.572246
0.828907,4139464259.835552,4.26395,35.367288,46.817906
0.63113,1045953215.3077253,7.74265,19.199773,59.833154
0.181541,5364304203.870374,1.37162,36.084595,46.649543
0.647155,6436847813.763218,3.37972,55.213746,57.774578
0.416941,6946049453.809298,13.6552,59.514115,59.759737
0.325628,2929952455.687005,1.78341,23.484201,52.776473
0.500991,2147181103.6263943,5.84396,29.190648,61.252968
0.155473,5961945906.604239,3.92384,44.27127,50.207091
0.994768,1623069248.3991516,2.83155,17.05523,38.945746
0.166742,3062510287.790015,1.20726,8.898332,46.11411
0.529249,5041443245.405806,4.62184,50.794078,61.287641
0.318939,2619131372.0213256,6.03201,26.734697,56.112804
0.778532,5926505613.374828,6.184,45.508308,49.69034
0.463363,1485884241.474771,12.6985,23.901379,61.530779
0.533784,1334223573.1828408,4.32113,18.853036,61.220412
0.971313,3045264199.7099633,8.45508,25.732039,40.541733
0.913319,4789919298.567184,2.15042,34.715156,43.058218
0.584124,2511756372.542186,4.19315,33.150967,60.968391
0.522774,5394537750.318457,5.94716,53.191373,61.64502
0.951195,1361410972.0279703,14.9323,17.940451,41.977513
0.482253,2290007794.271688,9.44459,31.693662,61.659891
0.556032,1773312319.7763233,2.36389,23.097539,60.354903
0.872039,3420027726.9751053,7.75437,31.105391,45.155262
0.617516,5903419035.847085,2.81565,53.911407,59.316778
0.35708,3500106017.734272,3.8067,33.681201,55.349846
0.161494,6898019186.10852,2.33511,47.868428,48.409172
0.947834,1868505075.9591308,1.22507,19.096602,41.136889
0.192714,3367671901.563981,5.54809,28.108012,51.733649
0.285906,1149917226.7163436,0.870164,0.743368,49.523873
0.674237,1353673086.8769815,1.67687,17.911467,55.133926
0.537845,5799397741.642541,6.29629,55.637476,61.884189
0.267585,5988486962.160027,0.846522,42.378783,48.628425
0.868594,1357858174.3154202,0.90715,15.981164,44.111801
0.489692,6998896052.161395,12.1871,62.36429,62.36429
0.227526,4414990806.4594965,1.8949,32.965605,49.522054
0.58985,3207256528.7695427,1.63199,36.618652,59.494556
0.165369,1775119906.7031183,5.09172,5.706937,51.429815
0.41385,5602258458.301053,0.887073,45.487423,53.36443
0.419604,5180630069.33689,1.17446,43.934996,54.30975
0.363792,3365238946.2979684,7.97325,35.84692,57.325707
0.691117,2576123173.6756697,0.947672,28.745536,53.456628
0.639161,2152699047.335538,4.97042,29.81339,58.770067
0.711047,6442774793.075259,2.59302,50.929474,53.27995
0.132918,6287444599.070058,2.65735,43.621757,47.827093
0.600188,6948876339.074615,12.2577,61.80669,62.021268
0.186293,6749872240.2434635,1.40807,44.977483,46.701347
0.959093,4425089431.838663,7.89521,31.810509,41.242961
0.625318,1389987231.1876223,1.6597,18.114369,58.234198
0.414062,4499225732.401449,0.800841,37.893039,53.128941
0.8018,4599926389.942457,1.91508,37.801941,47.611614
0.99878,3360256087.9131923,10.0775,25.891476,39.239747
0.133746,5658378880.383507,13.614,47.165321,54.309686
0.392862,1710310921.7379298,1.97679,9.837564,54.490819
0.627452,5706683321.225504,9.50435,54.17461,60.318846
0.285256,5090593783.50753,1.71034,39.953569,51.628818
0.333777,1432486620.2536402,6.40743,11.914014,56.445616
0.202875,2382301725.2478886,12.2842,24.546261,55.091211
0.344666,4623260223.757232,3.00732,40.578001,54.544271
0.422695,2740410638.9065366,2.50587,27.981789,56.202505
0.492495,3164612762.688206,0.85707,31.59087,57.344618
0.716085,6620477951.023865,6.76226,52.36609,53.860117
0.346419,6427534829.544119,0.867143,47.827443,51.145356
0.333048,4635747556.887869,14.3307,45.672639,58.57626
0.889285,4481785887.647786,6.94596,35.093505,44.407106
0.269556,3249809806.382458,10.0097,33.260347,56.432378
0.12439,6239770610.631601,8.07242,47.954426,52.148589
0.151504,5014996676.852718,11.8592,43.244155,54.167945
0.742143,3700223512.5646276,6.04839,37.04042,52.003867
0.845551,6512859850.213645,13.1221,44.997208,46.675549
0.943945,2087316227.4446268,1.36501,20.618037,41.400782
0.949394,1450543825.415447,4.88935,17.563731,41.626501
0.499855,2015687535.3232012,1.78181,22.599194,58.998944
0.705575,2198174588.793339,1.32818,25.992157,52.963641
0.77395,4770043152.588806,4.47021,40.558171,49.715194
0.197004,2368505257.5075045,5.71954,17.895609,52.247894
0.891695,6778218601.129818,1.60869,42.776993,43.567247
0.266522,5161259518.421282,0.956861,37.2503,48.982144
0.583416,1156453228.5004454,3.02434,16.10328,60.507193
0.831111,2518790573.763382,1.2464,25.499915,45.929992
0.439688,3980463588.2409797,4.275,40.694427,58.193391
0.854754,3199660855.9626894,4.2225,30.011693,45.572433
0.911816,2345127384.6225233,6.15209,24.222696,43.61542
0.707982,3225362069.905867,4.50235,35.417657,53.999803
0.647553,3032321830.4703493,7.0232,37.15492,58.608283
0.395933,3407998356.4726515,2.95697,33.398101,55.556188
0.876734,6638405779.886169,5.77485,43.605512,44.800425
0.438216,2824587582.1035585,2.69327,29.859165,57.118901
0.925464,2835339399.8151135,6.5891,26.403406,43.069418
0.165488,1879777508.5137024,6.27162,8.140037,52.170066
0.898696,2791482124.627325,2.81169,26.321062,43.609084
0.508628,1325743803.2637336,1.16905,7.47352,58.433341
0.971307,3676260273.3489194,1.56811,27.480539,39.892648
0.702516,5141821138.873423,1.79337,45.036578,53.436446
0.58204,6465055192.163956,8.39798,59.46934,62.016174
0.202615,1624660586.2453299,13.4772,15.594626,55.374509
0.712296,1587460176.3058696,1.64971,20.588781,52.77112
0.243683,5903236472.801547,3.18392,45.624453,51.863941
0.172667,5322779209.368107,1.27517,35.422154,46.58115
0.537517,4052122779.2069917,6.63759,45.449407,61.970085
0.716831,2265879109.1981936,1.74788,26.851858,52.546583
0.916956,5336121761.878282,9.81175,37.503379,43.638381
0.448233,4128775662.2375684,1.15838,38.314167,55.798307
0.398207,1678706803.027276,1.56512,7.665768,54.095212
0.239956,4377517672.47945,2.85513,35.160063,51.355833
0.975357,4588239983.893603,0.90928,30.533882,39.462323
0.892436,5184020511.032099,6.42817,37.732976,44.24988
0.551043,1096587093.2855575,9.09902,19.673166,62.504022
0.774864,2842570072.9054813,1.20854,28.814896,48.655872
0.634963,4785618252.613129,8.78807,48.91182,59.740063
0.180394,1079109141.993898,1.86557,0.814574,47.825491
0.539502,2040019523.0688648,3.81443,27.586975,61.060237
0.269771,3864779706.881091,3.32899,33.02333,53.107372
