462639 100
0 0.001 10123 5 8
0 -4.33612110265e+01  1.98491405683e-01 -4.42091399662e-01  1.14437857146e+01
#      ^^ E0 ^^          ^^ Lx0 ^^          ^^ Ly0 ^^          ^^ Lz0 ^^
#
# HNBody system energy/angular momentum conservation file.
#
#
# Column order: t      (E-E0)/E0   (Lx-Lx0)/L0   (Ly-Ly0)/L0   (Lz-Lz0)/L0
#
         2976.162   3.815971e-09 -7.911804e-11  2.918929e-11 -1.452461e-09
         2986.285   3.828962e-09 -7.939527e-11  2.930494e-11 -1.457405e-09
         2996.408   3.841934e-09 -7.967219e-11  2.942056e-11 -1.462342e-09
         3006.531   3.854916e-09 -7.994938e-11  2.953635e-11 -1.467282e-09
         3016.654   3.867894e-09 -8.022655e-11  2.965221e-11 -1.472221e-09
         3026.777   3.880867e-09 -8.050370e-11  2.976818e-11 -1.477159e-09
           3036.9   3.893854e-09 -8.078111e-11  2.988434e-11 -1.482100e-09
         3047.023   3.906822e-09 -8.105820e-11  3.000051e-11 -1.487036e-09
         3057.146   3.919816e-09 -8.133581e-11  3.011697e-11 -1.491980e-09
         3067.269   3.932782e-09 -8.161293e-11  3.023337e-11 -1.496916e-09
         3077.392   3.945775e-09 -8.189065e-11  3.035006e-11 -1.501860e-09
         3087.515   3.958740e-09 -8.216790e-11  3.046665e-11 -1.506795e-09
         3097.638   3.971729e-09 -8.244567e-11  3.058349e-11 -1.511737e-09
         3107.761   3.984700e-09 -8.272311e-11  3.070033e-11 -1.516673e-09
         3117.884   3.997681e-09 -8.300082e-11  3.081736e-11 -1.521614e-09
         3128.007   4.010662e-09 -8.327851e-11  3.093453e-11 -1.526553e-09
          3138.13   4.023637e-09 -8.355614e-11  3.105179e-11 -1.531492e-09
         3148.253   4.036625e-09 -8.383407e-11  3.116923e-11 -1.536434e-09
         3158.376   4.049593e-09 -8.411166e-11  3.128666e-11 -1.541370e-09
         3168.499   4.062585e-09 -8.438979e-11  3.140433e-11 -1.546313e-09
         3178.622   4.075548e-09 -8.466744e-11  3.152193e-11 -1.551248e-09
         3188.745   4.088540e-09 -8.494566e-11  3.163982e-11 -1.556191e-09
         3198.868   4.101506e-09 -8.522344e-11  3.175766e-11 -1.561126e-09
